Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
kmNaAd,Ketty,Whitby,Female,45,Cuba,Typliy Klyuch Airport,RU,Russian Federation,EU,Europe,1/11/2022,KDY,Ketty Whitby,Delayed
R4yY7z,Elvin,Lindborg,Male,28,Ecuador,Gilgit Airport,PK,Pakistan,AS,Asia,5/11/2022,GIL,Elvin Lindborg,On Time
DMcJ44,Roberta,Woolgar,Female,15,Slovenia,Manang Airport,NP,Nepal,AS,Asia,8/3/2022,NGX,Roberta Woolgar,On Time
NqgdKn,Jude,Growy,Male,3,China,Vryheid Airport,ZA,South Africa,AF,Africa,3/12/2022,VYD,Jude Growy,Cancelled
a2nEVU,Jennie,Arp,Female,53,Indonesia,Majors Airport,US,United States,NAM,North America,10/10/2022,GVT,Jennie Arp,On Time
gvGmlm,Dosi,Fairney,Female,43,Indonesia,Lac La Biche Airport,CA,Canada,NAM,North America,4/27/2022,YLB,Dosi Fairney,Delayed
liHwrp,Scott,Voas,Male,67,Sweden,Naha Airport,ID,Indonesia,AS,Asia,5/15/2022,NAH,Scott Voas,Delayed
NT4nSZ,Lyle,Copson,Male,77,Thailand,Beslan Airport,RU,Russian Federation,EU,Europe,11/16/2022,OGZ,Lyle Copson,Cancelled
05Xn0x,Carmelia,Veale,Female,82,Indonesia,Vilhelmina Airport,SE,Sweden,EU,Europe,12/22/2022,VHM,Carmelia Veale,Cancelled
0LgoCb,Harli,Shafe,Female,87,Nigeria,Geladi Airport,ET,Ethiopia,AF,Africa,12/20/2022,GLC,Harli Shafe,Cancelled
G6toXw,Hertha,Epine,Female,21,Dominican Republic,Carson Airport,US,United States,NAM,North America,5/13/2022,CSN,Hertha Epine,On Time
hed68N,Sheff,Harwood,Male,60,Argentina,Tres Esquinas Air Base,CO,Colombia,SAM,South America,12/21/2022,TQS,Sheff Harwood,Cancelled
5UIQNM,Deedee,Jamme,Female,70,Peru,Vorkuta Airport,RU,Russian Federation,AS,Asia,11/28/2022,VKT,Deedee Jamme,On Time
eBha1w,L;urette,Wiggin,Female,43,Spain,Kansas City International Airport,US,United States,NAM,North America,1/29/2022,MCI,L;urette Wiggin,On Time
yjaYlW,Francklyn,Benadette,Male,52,Brazil,Agrinion Air Base,GR,Greece,EU,Europe,8/8/2022,AGQ,Francklyn Benadette,On Time
h2KWvP,Paloma,Benne,Female,15,New Zealand,Bishop International Airport,US,United States,NAM,North America,9/18/2022,FNT,Paloma Benne,Cancelled
li3iIz,Phylys,Kindread,Female,32,Philippines,Waikoloa Heliport,US,United States,NAM,North America,4/11/2022,WKL,Phylys Kindread,Delayed
S8qb6E,Madalena,Keysel,Female,75,China,Kalymnos Airport,GR,Greece,EU,Europe,12/28/2022,JKL,Madalena Keysel,On Time
TBLF3W,Adela,Wichard,Female,23,Tanzania,Bam Airport,IR,"Iran, Islamic Republic of",AS,Asia,12/6/2022,BXR,Adela Wichard,Cancelled
AQbvEG,Griffy,Probart,Male,73,Argentina,Alghero-Fertilia Airport,IT,Italy,EU,Europe,8/30/2022,AHO,Griffy Probart,On Time
rYOgkO,Base,Arnaudot,Male,37,Argentina,Mbandaka Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,5/13/2022,MDK,Base Arnaudot,Cancelled
J3ehAq,Raleigh,Ivanov,Male,68,Czech Republic,Illesheim Air Base,DE,Germany,EU,Europe,8/8/2022,ILH,Raleigh Ivanov,On Time
09VjzW,Rachelle,Harlett,Female,15,Sweden,Camp Nifty Airport,AU,Australia,OC,Oceania,12/26/2022,NIF,Rachelle Harlett,Cancelled
5eXk2k,Vincent,Flatt,Male,86,Indonesia,Chiloquin State Airport,US,United States,NAM,North America,8/7/2022,CHZ,Vincent Flatt,On Time
cvzY5W,Katherine,Daveren,Female,41,Myanmar,Lonely Air Station,US,United States,NAM,North America,12/6/2022,LNI,Katherine Daveren,On Time
KzfZ7b,Kerianne,D'orsay,Female,63,France,Malvinas Argentinas Airport,AR,Argentina,SAM,South America,10/3/2022,USH,Kerianne D'orsay,Delayed
3D5vX6,Muffin,Checchetelli,Male,2,Kazakhstan,El Avellano Airport,CL,Chile,SAM,South America,10/13/2022,FRT,Muffin Checchetelli,Delayed
W7ER1k,Phaidra,Pecey,Female,52,Russia,Maimun Saleh Airport,ID,Indonesia,AS,Asia,2/14/2022,SBG,Phaidra Pecey,Cancelled
oXV7Cz,Dwight,Vasse,Male,77,Russia,Outer Skerries Airport,GB,United Kingdom,EU,Europe,11/26/2022,OUK,Dwight Vasse,On Time
NokTP5,Hugh,Eiler,Male,43,Indonesia,Puerto Barrios Airport,GT,Guatemala,NAM,North America,10/20/2022,PBR,Hugh Eiler,Cancelled
FImJSY,Philbert,Adnet,Male,66,Australia,Çıldır Airport,TR,Turkey,AS,Asia,8/6/2022,CII,Philbert Adnet,Delayed
UPYpg1,Peyton,Gheraldi,Male,22,Brazil,Bafoussam Airport,CM,Cameroon,AF,Africa,4/3/2022,BFX,Peyton Gheraldi,On Time
OsEcv4,Uriel,Enriques,Male,13,Sri Lanka,Beverly Municipal Airport,US,United States,NAM,North America,12/22/2022,BVY,Uriel Enriques,Cancelled
p82Ipr,Nicole,Cassam,Female,53,South Africa,Kato Airport,GY,Guyana,SAM,South America,2/14/2022,KTO,Nicole Cassam,Delayed
rg4eK9,Peter,Docket,Male,59,Portugal,Clifton Hills Airport,AU,Australia,OC,Oceania,8/2/2022,CFH,Peter Docket,On Time
PSz80D,Weidar,Dempster,Male,80,Indonesia,Allen C Perkinson Blackstone Army Air Field,US,United States,NAM,North America,3/22/2022,BKT,Weidar Dempster,Delayed
JWHebs,Daron,Butchard,Male,25,Mongolia,Marlboro Airport,US,United States,NAM,North America,5/4/2022,MXG,Daron Butchard,Delayed
2rCUHk,Darb,Rault,Male,12,Sweden,Fort Nelson Airport,CA,Canada,NAM,North America,4/11/2022,YYE,Darb Rault,Delayed
GNKy5f,Vaughan,Fairlem,Male,3,Indonesia,John Glenn Columbus International Airport,US,United States,NAM,North America,6/24/2022,CMH,Vaughan Fairlem,On Time
rIboom,Carolus,Ladyman,Male,7,Russia,Antsirabe Airport,MG,Madagascar,AF,Africa,11/18/2022,ATJ,Carolus Ladyman,Cancelled
CILcIO,Pattie,Akrigg,Male,49,Afghanistan,St Jean Airport,CA,Canada,NAM,North America,9/6/2022,YJN,Pattie Akrigg,Cancelled
8IrvMh,Guthrey,Knights,Male,19,Philippines,Anvik Airport,US,United States,NAM,North America,11/6/2022,ANV,Guthrey Knights,On Time
DQ9Iha,Hyacinthia,Elion,Female,84,Philippines,Telluride Regional Airport,US,United States,NAM,North America,12/5/2022,TEX,Hyacinthia Elion,Cancelled
2ZsqPD,Sydney,Ashenhurst,Female,20,Indonesia,Cobar Airport,AU,Australia,OC,Oceania,10/3/2022,CAZ,Sydney Ashenhurst,Delayed
GZzC8T,Oberon,Chidwick,Male,54,China,Monywar Airport,MM,Myanmar,AS,Asia,12/30/2022,NYW,Oberon Chidwick,On Time
RX5N4Z,Renado,Amy,Male,86,Russia,Ouyen Airport,AU,Australia,OC,Oceania,10/9/2022,OYN,Renado Amy,Delayed
vh2mpp,Isacco,McKinty,Male,58,Greece,Skövde Airport,SE,Sweden,EU,Europe,7/1/2022,KVB,Isacco McKinty,Cancelled
PptImD,Sheppard,Drain,Male,36,Indonesia,Wabo Airport,PG,Papua New Guinea,OC,Oceania,10/18/2022,WAO,Sheppard Drain,On Time
p3Vpg3,Ebony,Trunks,Female,44,Brazil,Tororo Airport,UG,Uganda,AF,Africa,3/26/2022,TRY,Ebony Trunks,Delayed
DLMTC0,Micky,McCray,Male,9,United States,Abraham González International Airport,MX,Mexico,NAM,North America,7/25/2022,CJS,Micky McCray,On Time
YPoqRD,Kort,De Filippi,Male,9,Philippines,Kenai Municipal Airport,US,United States,NAM,North America,6/11/2022,ENA,Kort De Filippi,On Time
ZbprBN,Urban,Schwant,Male,81,Indonesia,Crane County Airport,US,United States,NAM,North America,2/16/2022,CCG,Urban Schwant,Delayed
c6OROz,Jeddy,O'Fearguise,Male,78,Poland,Torrejón Airport,ES,Spain,EU,Europe,10/20/2022,TOJ,Jeddy O'Fearguise,On Time
34bt7C,Puff,Redon,Male,56,Brazil,Delingha Airport,CN,China,AS,Asia,4/16/2022,HXD,Puff Redon,On Time
AKnRIZ,Roxie,Kermode,Female,63,France,Glenwood Springs Municipal Airport,US,United States,NAM,North America,11/24/2022,GWS,Roxie Kermode,Delayed
vkzVgn,Letizia,Wynch,Female,24,China,Kanabea Airport,PG,Papua New Guinea,OC,Oceania,8/16/2022,KEX,Letizia Wynch,Cancelled
B4tQff,Lucius,Shorto,Male,61,Egypt,Tri-Cities Regional TN/VA Airport,US,United States,NAM,North America,9/30/2022,TRI,Lucius Shorto,On Time
FOsVYF,Stanislaus,Waterson,Male,51,Colombia,Quzhou Airport,CN,China,AS,Asia,9/28/2022,JUZ,Stanislaus Waterson,Delayed
2YUK2y,Gwenette,Riddington,Female,79,France,Kalamata Airport,GR,Greece,EU,Europe,7/5/2022,KLX,Gwenette Riddington,Delayed
vKAKvl,Lynelle,Cesconi,Female,34,Indonesia,Singita Safari Lodge Airport,ZA,South Africa,AF,Africa,8/16/2022,SSX,Lynelle Cesconi,On Time
epQ9P3,James,Arlow,Male,6,Brazil,Thaba-Tseka Airport,LS,Lesotho,AF,Africa,9/10/2022,THB,James Arlow,On Time
i4ck4l,Clarabelle,Donnachie,Female,42,Norway,Pinto Martins International Airport,BR,Brazil,SAM,South America,3/14/2022,FOR,Clarabelle Donnachie,Cancelled
rerfPg,Maurise,Chaloner,Female,67,China,Cáceres Airport,BR,Brazil,SAM,South America,2/16/2022,CCX,Maurise Chaloner,Delayed
u0vhRn,Adam,Bidewel,Male,53,Russia,La Abraq Airport,LY,Libya,AF,Africa,11/18/2022,LAQ,Adam Bidewel,Cancelled
jm5utL,Dominic,Faccini,Male,72,France,Turkey Creek Airport,AU,Australia,OC,Oceania,12/14/2022,TKY,Dominic Faccini,Cancelled
hNnMuU,Jasun,Stallworthy,Male,17,Indonesia,Cape Dorset Airport,CA,Canada,NAM,North America,12/6/2022,YTE,Jasun Stallworthy,Cancelled
a8G0Kg,Brendan,Poyle,Male,71,Indonesia,El Dorado International Airport,CO,Colombia,SAM,South America,2/22/2022,BOG,Brendan Poyle,On Time
sOD01P,Sol,Vernall,Male,73,Russia,Heathlands Airport,AU,Australia,OC,Oceania,12/3/2022,HAT,Sol Vernall,On Time
Mupjne,Ernestine,Tschirasche,Female,77,China,Hissar Airport,IN,India,AS,Asia,6/14/2022,HSS,Ernestine Tschirasche,On Time
s2p91o,Katrina,O'Dreain,Female,49,Czech Republic,Kotlas Airport,RU,Russian Federation,EU,Europe,2/11/2022,KSZ,Katrina O'Dreain,Cancelled
S7Gxiv,Catie,Arnoldi,Female,75,Canada,Stan Stamper Municipal Airport,US,United States,NAM,North America,10/31/2022,HUJ,Catie Arnoldi,On Time
v3hnQD,Thayne,Braybrookes,Male,81,Kenya,Ísafjörður Airport,IS,Iceland,EU,Europe,11/22/2022,IFJ,Thayne Braybrookes,Cancelled
ifLhQe,Waldo,Muscott,Male,7,Greece,Webequie Airport,CA,Canada,NAM,North America,12/12/2022,YWP,Waldo Muscott,On Time
ITwOOJ,Ann,Ruppert,Female,64,China,Loikaw Airport,MM,Myanmar,AS,Asia,10/25/2022,LIW,Ann Ruppert,Delayed
4Duj45,Marissa,Paulsson,Female,61,Philippines,Moengo Airstrip,SR,Suriname,SAM,South America,6/22/2022,MOJ,Marissa Paulsson,Cancelled
ZHz8WG,Merralee,Cuttings,Female,71,Cameroon,La Esperanza Airport,HN,Honduras,NAM,North America,10/12/2022,LEZ,Merralee Cuttings,Cancelled
aGHmMc,Maddi,Hellewell,Female,84,Philippines,Přerov Air Base,CZ,Czechia,EU,Europe,5/14/2022,PRV,Maddi Hellewell,Cancelled
EMLnLh,Laurel,Richichi,Female,49,Russia,False Pass Airport,US,United States,NAM,North America,9/29/2022,KFP,Laurel Richichi,Cancelled
T93i7v,Ruddy,Jaques,Male,54,China,Bapi Airstrip,PG,Papua New Guinea,OC,Oceania,7/24/2022,BPD,Ruddy Jaques,On Time
ZozxWB,Sherye,Krolman,Female,49,United States,Villa Dolores Airport,AR,Argentina,SAM,South America,9/7/2022,VDR,Sherye Krolman,On Time
F5TySJ,Karin,Legate,Female,12,China,Chacalluta Airport,CL,Chile,SAM,South America,12/30/2022,ARI,Karin Legate,On Time
Tiwaeh,Carter,Windus,Male,16,Brazil,Wonken Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,12/5/2022,WOK,Carter Windus,Delayed
1rXzq1,Robinet,Quimby,Male,68,Sweden,Gisborne Airport,NZ,New Zealand,OC,Oceania,1/1/2022,GIS,Robinet Quimby,On Time
NyoxH0,Janeva,Wackett,Female,6,Indonesia,Sette Cama Airport,GA,Gabon,AF,Africa,7/25/2022,ZKM,Janeva Wackett,Delayed
IsuFqV,Valenka,Goschalk,Female,58,Russia,Austin Municipal Airport,US,United States,NAM,North America,6/17/2022,AUM,Valenka Goschalk,Cancelled
km0A8P,Jonie,Crippill,Female,82,Netherlands,Pureni Airport,PG,Papua New Guinea,OC,Oceania,3/23/2022,PUI,Jonie Crippill,On Time
SAbtoY,Julian,Gimber,Male,46,Indonesia,Eastern Slopes Regional Airport,US,United States,NAM,North America,4/18/2022,FRY,Julian Gimber,Cancelled
StBIvr,Agneta,Riste,Female,37,Russia,Pinehouse Lake Airport,CA,Canada,NAM,North America,1/21/2022,ZPO,Agneta Riste,Cancelled
8zZzNo,Doy,Dillimore,Male,14,Ukraine,Peterborough Airport,CA,Canada,NAM,North America,10/24/2022,YPQ,Doy Dillimore,On Time
rVwWx5,Aldrich,Steinor,Male,31,China,Quartz Creek Airport,US,United States,NAM,North America,10/12/2022,JLA,Aldrich Steinor,On Time
72PHT9,Betsy,Hirtzmann,Female,32,Russia,RAF Wyton,GB,United Kingdom,EU,Europe,2/24/2022,QUY,Betsy Hirtzmann,Delayed
ewAuWY,Cordell,Philipot,Male,67,Spain,Naiu Airport,PF,French Polynesia,OC,Oceania,7/24/2022,NIU,Cordell Philipot,Cancelled
pnhEvs,Rachelle,Charley,Female,38,Indonesia,Tangalooma Airport,AU,Australia,OC,Oceania,2/12/2022,TAN,Rachelle Charley,Cancelled
h8M974,Jeanna,Rollings,Female,48,United States,Aeroclube Airport,BR,Brazil,SAM,South America,1/2/2022,0,Jeanna Rollings,Cancelled
7O8t3q,Meredithe,Readman,Female,21,Afghanistan,Igor I Sikorsky Memorial Airport,US,United States,NAM,North America,7/3/2022,BDR,Meredithe Readman,Cancelled
WlFhMY,Giacopo,Schouthede,Male,39,Thailand,Chiquimula Airport,GT,Guatemala,NAM,North America,10/25/2022,CIQ,Giacopo Schouthede,On Time
o0Kn65,Meggie,Frankum,Female,66,Rwanda,Vagar Airport,FO,Faroe Islands,EU,Europe,2/27/2022,FAE,Meggie Frankum,Cancelled
f94pWR,Sharon,McAvey,Female,52,Philippines,Lutselk'e Airport,CA,Canada,NAM,North America,11/4/2022,YSG,Sharon McAvey,Cancelled
doZMyz,Daron,Krystof,Female,82,Japan,Kawama Airport,CU,Cuba,NAM,North America,11/24/2022,VRO,Daron Krystof,Delayed
aoKiJ2,Romeo,Fackrell,Male,1,Indonesia,Siguiri Airport,GN,Guinea,AF,Africa,7/8/2022,GII,Romeo Fackrell,On Time
Y1hcQD,Angie,Saffer,Male,19,Canada,Oakland County International Airport,US,United States,NAM,North America,6/28/2022,PTK,Angie Saffer,On Time
uEqkbG,Laird,Skillings,Male,75,Nepal,Skukuza Airport,ZA,South Africa,AF,Africa,3/26/2022,SZK,Laird Skillings,Cancelled
ZxVBXZ,Kim,Burberow,Male,85,Bangladesh,Sambailo Airport,GN,Guinea,AF,Africa,10/29/2022,SBI,Kim Burberow,Cancelled
0xpPni,Alana,Martlew,Female,61,Comoros,Henri Coandă International Airport,RO,Romania,EU,Europe,12/7/2022,OTP,Alana Martlew,On Time
P5PVNp,Joletta,Engeham,Female,14,Kazakhstan,Forlì Airport,IT,Italy,EU,Europe,2/10/2022,FRL,Joletta Engeham,Delayed
CVx1LH,Janek,Linzee,Male,58,Philippines,Paulo Afonso Airport,BR,Brazil,SAM,South America,9/20/2022,PAV,Janek Linzee,On Time
qEmdVL,Ade,Pullar,Male,9,Nepal,Barnwell Regional Airport,US,United States,NAM,North America,1/3/2022,BNL,Ade Pullar,Cancelled
tRJq5o,Patrizius,Bingall,Male,47,Mongolia,Dalanzadgad Airport,MN,Mongolia,AS,Asia,5/10/2022,DLZ,Patrizius Bingall,Cancelled
QPScur,Bertram,Le Barr,Male,6,Brazil,Fakarava Airport,PF,French Polynesia,OC,Oceania,7/22/2022,FAV,Bertram Le Barr,On Time
hnpVY9,Druci,Holdworth,Female,31,Morocco,Seychelles International Airport,SC,Seychelles,AF,Africa,10/19/2022,SEZ,Druci Holdworth,On Time
xOEJoN,Aylmer,Dearnly,Male,15,China,Halifax / Stanfield International Airport,CA,Canada,NAM,North America,10/30/2022,YHZ,Aylmer Dearnly,Cancelled
npkIKg,Nert,Wight,Female,33,Nicaragua,Goundam Airport,ML,Mali,AF,Africa,6/10/2022,GUD,Nert Wight,Cancelled
5wctfv,Norman,Crennell,Male,83,Ireland,Cartierville Airport,CA,Canada,NAM,North America,8/11/2022,YCV,Norman Crennell,On Time
IIxwyL,Stefano,Potts,Male,44,Russia,Lebel-sur-Quevillon Airport,CA,Canada,NAM,North America,9/11/2022,YLS,Stefano Potts,Delayed
LcccGj,Rosco,Varley,Male,61,Albania,Île d'Yeu Airport,FR,France,EU,Europe,5/24/2022,IDY,Rosco Varley,On Time
tYUg8z,Henry,McCoughan,Male,74,Poland,Votuporanga Airport,BR,Brazil,SAM,South America,8/10/2022,VOT,Henry McCoughan,Cancelled
AezM9O,Carlin,Penwright,Female,17,Canada,Copán Ruinas Airport,HN,Honduras,NAM,North America,1/30/2022,RUY,Carlin Penwright,On Time
AupLff,Nichols,Twining,Male,85,Vietnam,Anqing Tianzhushan Airport,CN,China,AS,Asia,3/11/2022,AQG,Nichols Twining,On Time
oSbSYk,Colby,Lifsey,Male,68,Mozambique,Hoy/Longhope Airfield,GB,United Kingdom,EU,Europe,12/18/2022,HOY,Colby Lifsey,Cancelled
YocVKR,Berrie,Igonet,Female,41,China,Abha Regional Airport,SA,Saudi Arabia,AS,Asia,4/15/2022,AHB,Berrie Igonet,Delayed
wJeKs1,Reggis,Edson,Male,87,Eritrea,Lauro Kurtz Airport,BR,Brazil,SAM,South America,8/19/2022,PFB,Reggis Edson,Delayed
uicm61,Teresa,Breissan,Female,58,Philippines,Garuahi Airport,PG,Papua New Guinea,OC,Oceania,3/2/2022,GRH,Teresa Breissan,Delayed
SYruH7,Georgeanne,Drust,Female,55,Cambodia,Mal Airport,PG,Papua New Guinea,OC,Oceania,5/28/2022,MMV,Georgeanne Drust,Cancelled
Bi7n8J,Myranda,Studdal,Female,45,Russia,Levelock Airport,US,United States,NAM,North America,7/14/2022,KLL,Myranda Studdal,On Time
m5bxsn,Tan,Meaney,Male,74,Russia,Elizabeth City Regional Airport & Coast Guard Air Station,US,United States,NAM,North America,8/13/2022,ECG,Tan Meaney,On Time
e9wafY,Pace,Hume,Male,74,Nepal,Lake Manyara Airport,TZ,"Tanzania, United Republic of",AF,Africa,10/23/2022,LKY,Pace Hume,On Time
lMr7Rg,Layne,Hurkett,Female,72,Thailand,Little Grand Rapids Airport,CA,Canada,NAM,North America,11/8/2022,ZGR,Layne Hurkett,Delayed
R7wSV4,Mead,Czaple,Female,44,Indonesia,Ordu Giresun Airport,TR,Turkey,AS,Asia,11/8/2022,OGU,Mead Czaple,Delayed
zaIKhj,Corbett,Growy,Male,26,Finland,Berkley Municipal Heliport,US,United States,NAM,North America,7/23/2022,JBK,Corbett Growy,Cancelled
fP1W79,Lowrance,MacKey,Male,64,Philippines,Palonegro Airport,CO,Colombia,SAM,South America,3/19/2022,BGA,Lowrance MacKey,On Time
PeSdAU,Danni,Benfell,Female,26,Argentina,Rabat-Salé Airport,MA,Morocco,AF,Africa,7/26/2022,RBA,Danni Benfell,Cancelled
3GpEZI,Madison,Galiford,Male,67,Czech Republic,Carlton Hill Airport,AU,Australia,OC,Oceania,8/20/2022,CRY,Madison Galiford,Delayed
Ux2s7n,Man,Adcocks,Male,57,Mauritius,Del Caribe Santiago Mariño International Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,12/25/2022,PMV,Man Adcocks,On Time
U9qlW9,Carma,Fist,Female,34,China,Uaxactun Airport,GT,Guatemala,NAM,North America,8/20/2022,UAX,Carma Fist,Cancelled
F1cGWl,Barn,Somes,Male,64,Indonesia,Nukutepipi Airport,PF,French Polynesia,OC,Oceania,4/11/2022,NKP,Barn Somes,Delayed
YnLGOL,Edan,Backwell,Male,2,Honduras,Chatham Seaplane Base,US,United States,NAM,North America,4/6/2022,CYM,Edan Backwell,Cancelled
9HTJAj,Harmonie,Studholme,Female,12,Russia,Atyrau Airport,KZ,Kazakhstan,AS,Asia,12/6/2022,GUW,Harmonie Studholme,Cancelled
ZTJrZH,Sashenka,Asquith,Female,47,China,Wallops Flight Facility Airport,US,United States,NAM,North America,3/7/2022,WAL,Sashenka Asquith,On Time
bTmWcx,Deloris,Gori,Female,78,China,Palm Beach International Airport,US,United States,NAM,North America,6/28/2022,PBI,Deloris Gori,Delayed
SBrQKr,Ray,Cock,Female,61,Russia,Independence Airport,BZ,Belize,NAM,North America,7/3/2022,INB,Ray Cock,Delayed
cdmyXs,Sholom,Birtley,Male,6,Japan,Costa Marques Airport,BR,Brazil,SAM,South America,10/31/2022,CQS,Sholom Birtley,On Time
hMZJcC,Moira,Parnham,Female,43,Macedonia,Knee Lake Airport,CA,Canada,NAM,North America,7/3/2022,YKE,Moira Parnham,Delayed
cyELFh,Cynthy,Rubinovici,Female,90,China,Assab International Airport,ER,Eritrea,AF,Africa,7/13/2022,ASA,Cynthy Rubinovici,On Time
fsOsQZ,Travis,Bellward,Male,31,Belarus,Ust-Kut Airport,RU,Russian Federation,AS,Asia,12/6/2022,UKX,Travis Bellward,On Time
Q2uLgp,Alleen,Brannigan,Female,27,China,Hon Airport,LY,Libya,AF,Africa,2/8/2022,HUQ,Alleen Brannigan,Cancelled
b9OhLr,Joice,Verrills,Female,20,China,Cordova Municipal Airport,US,United States,NAM,North America,4/9/2022,CKU,Joice Verrills,On Time
RvqkFY,Gratiana,Babidge,Female,29,Mexico,Westport Airport,NZ,New Zealand,OC,Oceania,10/14/2022,WSZ,Gratiana Babidge,On Time
WsH701,Patten,Gringley,Male,13,Colombia,Melangguane Airport,ID,Indonesia,AS,Asia,9/20/2022,MNA,Patten Gringley,On Time
64falD,Bethina,Jeenes,Female,62,Peru,Taylor Airport,US,United States,NAM,North America,1/12/2022,TWE,Bethina Jeenes,On Time
Cy6hrU,Ewart,Ivic,Male,81,China,Palmerston North Airport,NZ,New Zealand,OC,Oceania,12/2/2022,PMR,Ewart Ivic,Cancelled
5LQ8S8,Donavon,Howie,Male,18,Russia,Datadawai Airport,ID,Indonesia,AS,Asia,12/14/2022,DTD,Donavon Howie,Cancelled
bn7mPt,Doro,Penritt,Female,14,Honduras,Vannes-Meucon Airport,FR,France,EU,Europe,4/5/2022,VNE,Doro Penritt,On Time
zIFapr,Cosmo,Galia,Male,44,Brazil,Hartsville Regional Airport,US,United States,NAM,North America,10/6/2022,HVS,Cosmo Galia,Delayed
an7dAX,Chic,Staddom,Male,87,Pakistan,Phu Cat Airport,VN,Viet Nam,AS,Asia,12/29/2022,UIH,Chic Staddom,On Time
444rZD,Calla,Gallahue,Female,42,Philippines,Rzeszów-Jasionka Airport,PL,Poland,EU,Europe,8/26/2022,RZE,Calla Gallahue,Delayed
yuyfUe,Judith,Mallison,Female,11,Indonesia,Parry Sound Area Municipal Airport,CA,Canada,NAM,North America,3/15/2022,YPD,Judith Mallison,Delayed
i3Z2rN,Simonne,Laidler,Female,51,China,Samuels Field,US,United States,NAM,North America,5/26/2022,BRY,Simonne Laidler,On Time
gknWor,Yoshiko,Durbin,Female,54,Indonesia,Senanga Airport,ZM,Zambia,AF,Africa,10/28/2022,SXG,Yoshiko Durbin,Delayed
baPMn3,Earvin,Littlepage,Male,37,China,Owensboro Daviess County Airport,US,United States,NAM,North America,7/1/2022,OWB,Earvin Littlepage,Delayed
9LsiJg,Osborne,Guyonneau,Male,7,United States,Engati Airstrip,PG,Papua New Guinea,OC,Oceania,9/4/2022,EGA,Osborne Guyonneau,On Time
yVJeYh,Gabe,Fossett,Male,8,Ukraine,Penong Airport,AU,Australia,OC,Oceania,3/21/2022,PEY,Gabe Fossett,Cancelled
P9BG1S,Wendye,Garrard,Female,16,Slovenia,Mukah Airport,MY,Malaysia,AS,Asia,7/6/2022,MKM,Wendye Garrard,Delayed
7UMAo4,Dolph,Bemlott,Male,78,China,Qacha's Nek Airport,LS,Lesotho,AF,Africa,6/12/2022,UNE,Dolph Bemlott,On Time
qAtyY5,Edgar,Hestrop,Male,3,United States,Dawson Community Airport,US,United States,NAM,North America,6/26/2022,GDV,Edgar Hestrop,Delayed
zWu8HX,Rich,Butterfill,Male,9,China,Narrabri Airport,AU,Australia,OC,Oceania,4/3/2022,NAA,Rich Butterfill,On Time
xpT3MH,Wilton,Nunson,Male,63,Brazil,Granville Airport,FR,France,EU,Europe,3/7/2022,GFR,Wilton Nunson,On Time
JBohww,Stanwood,Pues,Male,75,United States,Orán Airport,AR,Argentina,SAM,South America,9/2/2022,ORA,Stanwood Pues,Cancelled
lHL5m0,Dag,Guess,Male,84,Vietnam,Al Dhafra Air Base,AE,United Arab Emirates,AS,Asia,12/28/2022,DHF,Dag Guess,Delayed
cBQpAB,Adrian,Swindell,Male,8,Indonesia,Drummond Airport,US,United States,NAM,North America,12/28/2022,DRU,Adrian Swindell,On Time
7f16wR,Craig,Kubicka,Male,80,China,Debepare Airport,PG,Papua New Guinea,OC,Oceania,11/1/2022,DBP,Craig Kubicka,Cancelled
01jYl0,Shep,Causey,Male,70,Libya,Pikwitonei Airport,CA,Canada,NAM,North America,10/20/2022,PIW,Shep Causey,Cancelled
9k58Ph,Berthe,Downer,Female,9,Philippines,Yuncheng Guangong Airport,CN,China,AS,Asia,11/26/2022,YCU,Berthe Downer,Delayed
lviSKH,Maurice,Simoncelli,Male,46,Colombia,Kassala Airport,SD,Sudan,AF,Africa,3/15/2022,KSL,Maurice Simoncelli,Delayed
FOQWXO,Barry,Olivetti,Male,2,Ukraine,Memorial Field,US,United States,NAM,North America,9/24/2022,HOT,Barry Olivetti,On Time
YvEEk2,Clareta,Warman,Female,4,France,Cudal Airport,AU,Australia,OC,Oceania,2/5/2022,CUG,Clareta Warman,Delayed
